Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air PREFILTER\High2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17
Start Time	18:22:31	18:27:35	18:32:35	18:37:35	18:42:35	18:47:35	18:52:35	18:57:35	19:02:35	19:07:35	19:12:35	19:17:35	19:22:35	19:27:35	19:32:35	19:37:35	19:42:35	19:47:35	19:52:35	19:57:35	20:02:35	20:07:35
Diameter Midpoint
121.9	644.339	797.461	890.152	873.4	701.746	624.101	540.017	832.211	490.452	181.737	82.6076	33.043	52.5167	33.043	16.5215	16.5215	0	0	49.5646	16.5215	16.5215	0
126.3	372.418	720.099	650.872	440.174	854.771	752.055	624.244	947.202	403.879	98.7972	141.891	32.9324	29.9901	16.4662	0	16.4662	32.9324	16.4662	0	32.9324	0	16.4662
131.0	514.297	689.354	695.639	688.558	689.089	970.818	622.905	808.33	398.609	213.106	121.177	32.8264	0	0	0	16.4132	32.8264	0	16.4132	0	16.4132	16.4132
135.8	465.041	552.16	575.734	595.941	556.587	526.647	622.565	853.577	299.161	98.4391	65.4496	16.3624	49.0872	0	0	0	32.7248	16.3624	32.7248	16.3624	0	16.3624
140.7	390.87	810.88	590.596	591.179	462.537	521.401	478.926	848.462	262.811	147.503	0	65.557	20.027	16.3893	32.7785	32.7785	49.1678	16.3893	0	0	20.027	20.027
145.9	357.56	557.462	638.113	771.579	669.51	411.9	570.999	628.621	390.397	197.021	98.5103	0	30.6332	16.4184	0	16.4184	16.4184	32.8368	0	16.4184	29.1925	12.7742
151.2	307.509	743.13	699.03	804.313	689.719	528.133	422.121	677.637	196.479	114.613	32.7464	32.7464	31.3098	0	0	0	0	0	16.3732	16.3732	16.3732	0
156.8	369.448	602.725	592.573	564.99	504.904	529.205	549.917	732.334	295.312	114.844	49.2186	32.8124	0	37.7343	32.8124	32.8124	49.2186	16.4062	0	16.4062	16.4062	0
Scan Up Time(s)	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240
Retrace Time(s)	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
